date,rain,obs_flow,et,temp,,,
1973-10-21,4.48,,2.81,15.9,,,
1973-10-22,0.18,,3.67,13.9,,,
1973-10-23,0,,2.46,10.9,,,
1973-10-24,0,,2.41,9.7,,,
1973-10-25,0,,2.72,10.1,,,
1973-10-26,0,,1.72,7.9,,,
1973-10-27,16.15,,1.32,10.7,,,
1973-10-28,29.31,,1.67,12.4,,,
1973-10-29,0,,2.4,11.5,,,
1973-10-30,0,,2.5,11.9,,,
1973-10-31,0.68,,1.99,10.7,,,
1973-11-01,3.17,,1.88,12.7,,,
1973-11-02,4.38,,2.06,8.4,,,
1973-11-03,0,,2.07,7.9,,,
1973-11-04,0,,2.35,9.1,,,
1973-11-05,0,,2.06,11.4,,,
1973-11-06,0,,2.25,6.9,,,
1973-11-07,0,,2.34,7.3,,,
1973-11-08,3.01,,1.58,7.4,,,
1973-11-09,2.17,,1.54,11.9,,,
1973-11-10,0,,2.19,8.6,,,
1973-11-11,0.03,,1.99,6.2,,,
1973-11-12,0,,2.18,5.1,,,
1973-11-13,0,,1.79,5.4,,,
1973-11-14,0,,1.9,7.5,,,
1973-11-15,2.63,,1.81,7,,,
1973-11-16,2.28,,2.34,9.6,,,
1973-11-17,0.52,,1.89,5.1,,,
1973-11-18,0.29,,1.86,2.1,,,
1973-11-19,0.08,,1.35,-0.4,,,
1973-11-20,1.48,,1.45,0.1,,,
1973-11-21,0,,1.39,0.3,,,
1973-11-22,0,,1.58,0.6,,,
1973-11-23,0,,2.19,5.4,,,
1973-11-24,0,,1.77,5.6,,,
1973-11-25,0,,1.89,2.1,,,
1973-11-26,0,,2.01,2.9,,,
1973-11-27,0,,2.47,6.8,,,
1973-11-28,0,,1.9,1.1,,,
1973-11-29,0,,1.84,1.1,,,
1973-11-30,0,,1.96,4.9,,,
1973-12-01,0,,1.62,1.2,,,
1973-12-02,0.08,,1.81,3.7,,,
1973-12-03,0,,1.86,-0.2,,,
1973-12-04,0,,1.45,-4.1,,,
1973-12-05,0.03,,1.31,-2.7,,,
1973-12-06,0,,1.52,-1.1,,,
1973-12-07,0,,1.35,-4.9,,,
1973-12-08,0,,1.37,-1.9,,,
1973-12-09,0,,1.21,-1,,,
1973-12-10,0,,1.31,0.2,,,
1973-12-11,0,,1.65,0,,,
1973-12-12,0.03,,1.57,0.6,,,
1973-12-13,0,,1.47,0.9,,,
1973-12-14,0,,1.45,1.8,,,
1973-12-15,0,,1.42,3,,,
1973-12-16,0,,1.46,-0.3,,,
1973-12-17,0,,1.46,-2.3,,,
1973-12-18,0.64,,1.37,-1.1,,,
1973-12-19,0,,1.4,-0.6,,,
1973-12-20,0,,1.47,1.3,,,
1973-12-21,2.34,,1.57,0.8,,,
1973-12-22,0,,1.24,-4.9,,,
1973-12-23,0.29,,1.12,-5.3,,,
1973-12-24,0,,1.11,-9.8,,,
1973-12-25,0,,1.41,-6.3,,,
1973-12-26,0.71,,1.83,-3,,,
1973-12-27,0.05,,1.44,-0.4,,,
1973-12-28,0.12,,1.39,-1.8,,,
1973-12-29,0.56,,1.54,-3.6,,,
1973-12-30,0,,1.44,-1.4,,,
1973-12-31,0.25,,1.44,-1.4,,,
1974-01-01,0,,1.37,0.2,,,
1974-01-02,0,,1.78,3.6,,,
1974-01-03,0,,1.1,2.4,,,
1974-01-04,0,,1.36,2.1,,,
1974-01-05,0,,1.66,0.3,,,
1974-01-06,0,,1.12,0.3,,,
1974-01-07,0,,1.44,0,,,
1974-01-08,0,,1.61,1.6,,,
1974-01-09,0,,1.12,1.1,,,
1974-01-10,0.24,,1.11,1.3,,,
1974-01-11,0.24,,1.29,-0.2,,,
1974-01-12,0,,1.12,-0.4,,,
1974-01-13,0,,1.7,-1.6,,,
1974-01-14,0,,1.09,-0.7,,,
1974-01-15,0,,1.93,0.2,,,
1974-01-16,0,,2.1,-3,,,
1974-01-17,0,,1.9,-2,,,
1974-01-18,0,,1.32,-4.2,,,
1974-01-19,0,,1.35,-3.5,,,
1974-01-20,0,,1.14,-1,,,
1974-01-21,16.28,,0.62,0.9,,,
1974-01-22,0,,1.45,0.1,,,
1974-01-23,0,,1.78,-5.7,,,
1974-01-24,0,,1.36,-8.6,,,
1974-01-25,0,,1.33,-9.1,,,
1974-01-26,0,,1.39,-8,,,
1974-01-27,0.05,,1.47,-5.2,,,
1974-01-28,0,,1.15,-8.3,,,
1974-01-29,2.45,,0.86,-5.2,,,
1974-01-30,4.48,,0.87,-1.2,,,
1974-01-31,0,,1.14,-1.7,,,
1974-02-01,0.73,,1.17,-3.3,,,
1974-02-02,1.83,,0.82,-1,,,
1974-02-03,0,,1.1,-1.6,,,
1974-02-04,1.26,,1.47,1.1,,,
1974-02-05,4.51,,1.2,1.5,,,
1974-02-06,0.09,,1.82,-0.6,,,
1974-02-07,0.62,,0.76,-0.3,,,
1974-02-08,1.71,,1.27,-2.5,,,
1974-02-09,0.11,,1.46,-5.7,,,
1974-02-10,0,,1.75,-4.3,,,
1974-02-11,0,,1.45,-7.7,,,
1974-02-12,0.13,,1.89,-6,,,
1974-02-13,0.11,,2.11,-3.2,,,
1974-02-14,0,,1.51,0.6,,,
1974-02-15,1.63,,1.39,2.9,,,
1974-02-16,0,,2.32,5.2,,,
1974-02-17,0,,2.01,4.6,,,
1974-02-18,0,,1.81,5.3,,,
1974-02-19,11.45,,0.78,2.9,,,
1974-02-20,0,,1.77,2.9,,,
1974-02-21,0,,2.36,1.5,,,
1974-02-22,0.95,,2,4.8,,,
1974-02-23,0,,1.83,-0.4,,,
1974-02-24,0,,1.4,-2.6,,,
1974-02-25,0,,1.56,-6.8,,,
1974-02-26,0,,1.54,-7.5,,,
1974-02-27,0,,1.77,-4.5,,,
1974-02-28,0,,1.6,-2.6,,,
1974-03-01,0,,2.34,1.4,,,
1974-03-02,0,,2.34,2.9,,,
1974-03-03,0,,1.2,3.2,,,
1974-03-04,0,,2.64,8.4,,,
1974-03-05,6.31,,1.51,7,,,
1974-03-06,25.78,,1.14,5.1,,,
1974-03-07,5.12,,1.36,4.8,,,
1974-03-08,0,,2.12,5.6,,,
1974-03-09,3.54,,1.14,5.4,,,
1974-03-10,0,,2.74,3.7,,,
1974-03-11,0.11,,2.4,-1.6,,,
1974-03-12,0,,1.86,-3.8,,,
1974-03-13,0,,2.37,-2.2,,,
1974-03-14,0,,2.51,2.4,,,
1974-03-15,0,,2.21,3.8,,,
1974-03-16,0,,2.71,5.2,,,
1974-03-17,0.16,,2.1,3.7,,,
1974-03-18,0,,2.96,2.4,,,
1974-03-19,0,,2.63,2.4,,,
1974-03-20,0,,2.33,4.3,,,
1974-03-21,0.82,,2.93,3.8,,,
1974-03-22,0,,3.21,2.3,,,
1974-03-23,0,,2.84,1.9,,,
1974-03-24,0,,2.03,2.5,,,
1974-03-25,0,,1.95,5.8,,,
1974-03-26,0,,1.93,5.5,,,
1974-03-27,0.48,,1.97,5.9,,,
1974-03-28,0,,3.27,6.2,,,
1974-03-29,0,,3.23,8.2,,,
1974-03-30,0,,2.54,11.1,,,
1974-03-31,4.36,,1.53,10.2,,,
1974-04-01,0,,3.69,5.3,,,
1974-04-02,0,,3.76,6.1,,,
1974-04-03,0,,5.04,10.3,,,
1974-04-04,0.9,,4.44,11.4,,,
1974-04-05,0,,3.06,10.5,,,
1974-04-06,0.41,,4.12,11.9,,,
1974-04-07,65.21,,2.44,10.9,,,
1974-04-08,0,,2.5,8.4,,,
1974-04-09,0,,2.47,8.8,,,
1974-04-10,0,,4.04,9.1,,,
1974-04-11,0,,4.37,11.7,,,
1974-04-12,0,,3.94,12.8,,,
1974-04-13,9.26,,2.55,12.3,,,
1974-04-14,0,,2.73,11.9,,,
1974-04-15,0,,3.4,10.9,,,
1974-04-16,0,,4.79,13.8,,,
1974-04-17,0,,3.49,10.5,,,
1974-04-18,0,,4.19,13.1,,,
1974-04-19,0,,3.58,10.1,,,
1974-04-20,25.1,,2.34,9.3,,,
1974-04-21,20.48,,3.86,11.5,,,
1974-04-22,0.21,,4.99,8.8,,,
1974-04-23,0,,4.64,10.3,,,
1974-04-24,1.39,,3.64,12.3,,,
1974-04-25,5.55,,4.46,15,,,
1974-04-26,0,,4.29,9.3,,,
1974-04-27,0,,5.16,14.8,,,
1974-04-28,9.24,,2.63,13.5,,,
1974-04-29,0,,5.17,13.3,,,
1974-04-30,0,,4.48,14.6,,,
1974-05-01,0,,3.77,12.1,,,
1974-05-02,0,,4.35,12.6,,,
1974-05-03,0,,5.95,16.3,,,
1974-05-04,0,,5.43,16.8,,,
1974-05-05,0,,4,13.1,,,
1974-05-06,0,,3.89,11.6,,,
1974-05-07,0,,4.09,12.1,,,
1974-05-08,22.89,,2.34,13.4,,,
1974-05-09,3.5,,2.64,14.6,,,
1974-05-10,0,,4.99,14.7,,,
1974-05-11,0,,4.07,15.1,,,
1974-05-12,0,,3.88,13,,,
1974-05-13,3.94,,3.05,14.6,,,
1974-05-14,12.7,,3.54,18.6,,,
1974-05-15,0,,5.58,16.7,,,
1974-05-16,0,,5.35,18.3,,,
1974-05-17,0,,5.43,19.8,,,
1974-05-18,4.36,,2.3,17.2,,,
1974-05-19,28.61,,2.38,18,,,
1974-05-20,48.79,,2.22,17.5,,,
1974-05-21,0.18,,2.67,19.7,,,
1974-05-22,0,,3.94,21.1,,,
1974-05-23,0,,6.17,18.2,,,
1974-05-24,0,,6.46,17.1,,,
1974-05-25,1.22,,3.9,13,,,
1974-05-26,0.9,,4.28,17.1,,,
1974-05-27,0,,4.27,14.9,,,
1974-05-28,0,,6.02,21.6,,,
1974-05-29,0,,3.91,22.8,,,
1974-05-30,0,,2.84,19.6,,,
1974-05-31,4.12,,5.67,18.6,,,
1974-06-01,0.03,,7.44,20,,,
1974-06-02,1.86,,6.32,19.8,,,
1974-06-03,7.82,,3.5,18.4,,,
1974-06-04,2.07,,2.56,15,,,
1974-06-05,0.63,,2.83,14.6,,,
1974-06-06,0.28,,3.37,16,,,
1974-06-07,0,,3.68,18.8,,,
1974-06-08,0,,6.05,20.4,,,
1974-06-09,0,,5.49,22.5,,,
1974-06-10,16.29,,2.74,16.9,,,
1974-06-11,0,,4.79,18.8,,,
1974-06-12,0,,4.57,20.1,,,
1974-06-13,0,,4.07,21.2,,,
1974-06-14,0,,4.6,20.1,,,
1974-06-15,0,,6.95,23.2,,,
1974-06-16,0,,6.1,23,,,
1974-06-17,12.56,,2.55,20.2,,,
1974-06-18,0,,6.19,20.6,,,
1974-06-19,0,,5.17,20.4,,,
1974-06-20,6.62,,2.7,18,,,
1974-06-21,1.58,,2.35,16,,,
1974-06-22,2.33,,3.26,18.9,,,
1974-06-23,0,,4.76,20.4,,,
1974-06-24,0.21,,3.34,19.9,,,
1974-06-25,0,,5.49,20.5,,,
1974-06-26,0,,3.71,20.6,,,
1974-06-27,0.96,,3.32,20.8,,,
1974-06-28,0.03,,3.4,19.2,,,
1974-06-29,0,,4.12,20.5,,,
1974-06-30,0,,4.76,21.9,,,
1974-07-01,0,,4.89,21.6,,,
1974-07-02,0.17,,2.81,21.2,,,
1974-07-03,32.59,,2.31,19.4,,,
1974-07-04,47.17,,2.38,19.9,,,
1974-07-05,1.19,,2.47,19.8,,,
1974-07-06,35.95,,2.43,17.3,,,
1974-07-07,10.32,,3.62,21.4,,,
1974-07-08,14.87,,2.8,21.7,,,
1974-07-09,43.48,,2.5,21.3,,,
1974-07-10,0.56,,2.55,21.4,,,
1974-07-11,10.64,,2.79,20,,,
1974-07-12,2.31,,2.46,19.3,,,
1974-07-13,9.32,,2.21,18.4,,,
1974-07-14,3.61,,2.22,18.5,,,
1974-07-15,0,,3.56,21.2,,,
1974-07-16,3.75,,2.27,21.8,,,
1974-07-17,0.62,,2.51,21.3,,,
1974-07-18,1.46,,2.47,21,,,
1974-07-19,1.55,,2.82,23.3,,,
1974-07-20,0.04,,2.95,25.3,,,
1974-07-21,10.92,,2.74,24.6,,,
1974-07-22,0.97,,2.45,22.1,,,
1974-07-23,0,,4.66,21.4,,,
1974-07-24,0,,3.63,20.4,,,
1974-07-25,0,,3.46,21.5,,,
1974-07-26,0.63,,2.22,20.9,,,
1974-07-27,0,,2.45,24.1,,,
1974-07-28,26,,2.33,22.6,,,
1974-07-29,22.15,,2.22,22.7,,,
1974-07-30,1.52,,3.47,24.5,,,
1974-07-31,4.42,,5.32,26.3,,,
1974-08-01,3.7,,5.44,25.5,,,
1974-08-02,2.94,,6.56,26.6,,,
1974-08-03,0.3,,6.25,28.1,,,
1974-08-04,2.35,,5.8,28,,,
1974-08-05,0.24,,6.07,27.5,,,
1974-08-06,19.42,,4.62,26.6,,,
1974-08-07,6.81,,4.99,25.8,,,
1974-08-08,0,,4.44,25.2,,,
1974-08-09,0,,4.92,25.7,,,
1974-08-10,0,,5.24,24.8,,,
1974-08-11,11.14,,5.32,25.6,,,
1974-08-12,0,,4.37,25.9,,,
1974-08-13,0,,4.3,26.6,,,
1974-08-14,0,,3.5,26.3,,,
1974-08-15,0,,3.95,26,,,
1974-08-16,6.61,,4.08,26.4,,,
1974-08-17,0,,5.49,25.2,,,
1974-08-18,0,,5.68,24.3,,,
1974-08-19,0,,3.92,24.7,,,
1974-08-20,0,,4.45,25.4,,,
1974-08-21,0,,4.24,25.7,,,
1974-08-22,0,,4.7,25.4,,,
1974-08-23,44.91,,3.24,24.1,,,
1974-08-24,34.79,,2.16,19.7,,,
1974-08-25,0,,4.99,20,,,
1974-08-26,0,,5.31,19.6,,,
1974-08-27,0,,4.23,19.5,,,
1974-08-28,4.39,,3.23,19.5,,,
1974-08-29,1.83,,2.67,20.4,,,
1974-08-30,0.03,,3.9,25.1,,,
1974-08-31,0,,3.4,24,,,
1974-09-01,16.03,,3.42,21.6,,,
1974-09-02,24.51,,2.4,21.7,,,
1974-09-03,7.35,,4.09,24.1,,,
1974-09-04,0.44,,4.4,23.4,,,
1974-09-05,0,,3.87,22,,,
1974-09-06,0,,3.78,21.8,,,
1974-09-07,0.03,,2.24,22.1,,,
1974-09-08,0,,3.23,21.7,,,
1974-09-09,0,,4.38,20.4,,,
1974-09-10,0,,3.62,18.9,,,
1974-09-11,0,,2.44,18.7,,,
1974-09-12,0,,3.45,19.1,,,
1974-09-13,3.41,,3.33,19,,,
1974-09-14,6.94,,3.54,22.7,,,
1974-09-15,0,,4.48,18.1,,,
1974-09-16,0,,4.11,16.7,,,
1974-09-17,0,,3.7,17.9,,,
1974-09-18,0,,3.51,16.3,,,
1974-09-19,0,,3.8,14.6,,,
1974-09-20,0,,3.04,15.1,,,
1974-09-21,0,,3.48,17.2,,,
1974-09-22,0,,3.38,18,,,
1974-09-23,0,,1.89,16.9,,,
1974-09-24,0,,3.29,17.9,,,
1974-09-25,0,,3.53,18.2,,,
1974-09-26,0,,3.36,18.7,,,
1974-09-27,0,,2.75,17.5,,,
1974-09-28,0,,3.7,18.4,,,
1974-09-29,0,,3.85,18.8,,,
1974-09-30,4.37,,2.27,15.7,,,
1974-10-01,12.54,,2,15.5,,,
1974-10-02,6.66,,2.27,18.1,,,
1974-10-03,0.76,,3.42,19.4,,,
1974-10-04,0,,3.68,15.4,,,
1974-10-05,0,,3.24,14.6,,,
1974-10-06,0,,3.42,16,,,
1974-10-07,0.46,,1.79,13.6,,,
1974-10-08,0,,2.76,17.2,,,
1974-10-09,0,,3.8,16.1,,,
1974-10-10,0,,2.71,11.7,,,
1974-10-11,0,,1.66,12.9,,,
1974-10-12,0,,3.23,12.9,,,
1974-10-13,0,,2.78,12.9,,,
1974-10-14,0,,2.6,12.8,,,
1974-10-15,0.23,,1.9,15.3,,,
1974-10-16,5.56,,2.24,13.4,,,
1974-10-17,0.06,,1.93,17.2,,,
1974-10-18,12.21,,1.26,16.7,,,
1974-10-19,0.86,,1.81,14.2,,,
1974-10-20,0,,2.56,13.7,,,
1974-10-21,0,,1.67,10.9,,,
1974-10-22,0.03,,2.05,12.6,,,
1974-10-23,0,,2.99,8.8,,,
1974-10-24,0,,2.2,9.4,,,
1974-10-25,0,,1.68,12.7,,,
1974-10-26,0,,2.08,12,,,
1974-10-27,0,,2.53,15.6,,,
1974-10-28,0,,2.35,9.9,,,
1974-10-29,0,,2.75,8.8,,,
1974-10-30,0.19,,2.08,13.4,,,
1974-10-31,0,,2.57,8.1,,,
1974-11-01,0.02,,2.23,4,,,
1974-11-02,0,,1.89,5.5,,,
1974-11-03,0,,2.31,6.8,,,
1974-11-04,0.26,,1.39,10.5,,,
1974-11-05,0,,1.68,10.3,,,
1974-11-06,0,,1.76,12.2,,,
1974-11-07,0,,2.29,11.7,,,
1974-11-08,0,,2.17,12.2,,,
1974-11-09,5.44,,1.42,10.3,,,
1974-11-10,0,,1.56,8.7,,,
1974-11-11,0.18,,1.24,5.4,,,
1974-11-12,0,,2.44,3.4,,,
1974-11-13,0.33,,1.93,0.7,,,
1974-11-14,0.97,,1.59,1.3,,,
1974-11-15,0,,1.71,2.5,,,
1974-11-16,0.26,,0.85,6.2,,,
1974-11-17,5.92,,0.76,6.3,,,
1974-11-18,0,,2.08,4.9,,,
1974-11-19,0,,1.99,4.2,,,
1974-11-20,1.5,,1.81,7.5,,,
1974-11-21,0,,2.09,5.3,,,
1974-11-22,0,,1.99,4.1,,,
1974-11-23,2.32,,1.49,2.5,,,
1974-11-24,0,,1.36,3.6,,,
1974-11-25,0,,1.8,4.9,,,
1974-11-26,0,,1.28,6.8,,,
1974-11-27,0,,1.72,4.4,,,
1974-11-28,0,,2.65,5.3,,,
1974-11-29,0,,1.85,4.6,,,
1974-11-30,0,,1.03,4.6,,,
1974-12-01,4.3,,0.77,6.8,,,
1974-12-02,7.81,,1.07,7,,,
1974-12-03,0,,1.29,3.7,,,
1974-12-04,0.28,,1.58,-2.4,,,
1974-12-05,0,,1.46,-2,,,
1974-12-06,0.03,,1.23,-1.7,,,
1974-12-07,0,,1.48,1.3,,,
1974-12-08,0,,1.34,0.7,,,
1974-12-09,0,,1.04,1.3,,,
1974-12-10,0,,1.24,3.4,,,
1974-12-11,0.15,,0.92,2.5,,,
1974-12-12,0,,0.91,3.3,,,
1974-12-13,3.61,,1.14,2.3,,,
1974-12-14,0.04,,1.42,-2.4,,,
1974-12-15,0,,1.3,-2.9,,,
1974-12-16,0,,1.2,-0.3,,,
1974-12-17,6.93,,0.65,0.5,,,
1974-12-18,0.94,,1.05,1.1,,,
1974-12-19,0,,1.42,-2.8,,,
1974-12-20,0.05,,1.36,-2,,,
1974-12-21,0,,1.32,-1.5,,,
1974-12-22,0,,1.09,-0.6,,,
1974-12-23,0,,1.01,0.8,,,
1974-12-24,0,,1.5,2.9,,,
1974-12-25,0,,1.3,-1,,,
1974-12-26,0,,1.14,-0.2,,,
1974-12-27,0,,1.1,0.5,,,
1974-12-28,0,,1.49,2.3,,,
1974-12-29,0.26,,1.29,3,,,
1974-12-30,0,,1.31,3.5,,,
1974-12-31,0,,1.26,2.2,,,
1975-01-01,5.88,,0.95,2.5,,,
1975-01-02,0.36,,0.93,2.2,,,
1975-01-03,3.36,,1.28,0.6,,,
1975-01-04,1.2,,0.75,0.5,,,
1975-01-05,0,,1.11,1,,,
1975-01-06,0,,0.96,0.6,,,
1975-01-07,0,,1.16,1.6,,,
1975-01-08,0,,1.33,4.4,,,
1975-01-09,0,,1.81,-0.3,,,
1975-01-10,0,,1.28,-2.7,,,
1975-01-11,0,,1.18,-4.1,,,
1975-01-12,0,,1.38,-4.4,,,
1975-01-13,0,,1.54,-2.6,,,
1975-01-14,0,,1.91,-0.3,,,
1975-01-15,0,,1.45,1.6,,,
1975-01-16,0,,1.35,-1.3,,,
1975-01-17,0,,1.37,-4.9,,,
1975-01-18,0,,1.41,-5.6,,,
1975-01-19,0,,1.55,-4.6,,,
1975-01-20,0,,1.5,-3.5,,,
1975-01-21,0.3,,1.38,-2,,,
1975-01-22,0.47,,1.11,1.7,,,
1975-01-23,0,,1.5,2.3,,,
1975-01-24,9.72,,1,0.7,,,
1975-01-25,0,,1.57,4.7,,,
1975-01-26,0,,1.87,0.6,,,
1975-01-27,0,,1.61,0.6,,,
1975-01-28,0.03,,1.5,-3,,,
1975-01-29,0,,1.23,-5,,,
1975-01-30,0.04,,1.33,-2.3,,,
1975-01-31,0,,1.74,-1.9,,,
1975-02-01,0,,1.8,1.7,,,
1975-02-02,0.86,,1.56,3.5,,,
1975-02-03,0.09,,1.93,3,,,
1975-02-04,7.07,,1.05,4.4,,,
1975-02-05,0.39,,1.19,3.7,,,
1975-02-06,0.42,,0.94,4.8,,,
1975-02-07,0.23,,1.33,1.9,,,
1975-02-08,0,,1.98,-2.9,,,
1975-02-09,2.35,,2.01,-3,,,
1975-02-10,0,,1.73,-3,,,
1975-02-11,0.03,,1.83,-2.4,,,
1975-02-12,0.56,,2.02,1.2,,,
1975-02-13,0,,2.3,1.6,,,
1975-02-14,1.13,,1.32,3.4,,,
1975-02-15,2.02,,1.75,-0.8,,,
1975-02-16,0,,1.78,-3.1,,,
1975-02-17,2.54,,2,-3.3,,,
1975-02-18,4.61,,0.85,-3,,,
1975-02-19,4.47,,1.06,-1.4,,,
1975-02-20,1.1,,1.32,-1.6,,,
1975-02-21,1.1,,1.73,-2.9,,,
1975-02-22,0,,1.87,-4.1,,,
1975-02-23,0,,1.94,-3,,,
1975-02-24,0,,1.96,0.1,,,
1975-02-25,0,,2.19,3.7,,,
1975-02-26,0,,1.65,-1.1,,,
1975-02-27,0,,2.38,2.6,,,
1975-02-28,1.15,,2.2,-0.3,,,
1975-03-01,1.8,,0.84,1.7,,,
1975-03-02,0,,2.18,4.1,,,
1975-03-03,0.03,,1.74,2.7,,,
1975-03-04,0,,1.9,3.5,,,
1975-03-05,33.17,,1.29,3.8,,,
1975-03-06,2.1,,1.07,1.7,,,
1975-03-07,0,,2.62,3.2,,,
1975-03-08,0,,3.36,6,,,
1975-03-09,20.22,,1.24,3.2,,,
1975-03-10,3.75,,1.58,4.3,,,
1975-03-11,0.75,,2.54,5.6,,,
1975-03-12,0,,2.73,3.9,,,
1975-03-13,0,,2.34,3,,,
1975-03-14,0,,2.14,4.5,,,
1975-03-15,1.84,,2.04,3.9,,,
1975-03-16,0.06,,1.74,5.9,,,
1975-03-17,0,,1.88,4.9,,,
1975-03-18,0,,1.84,5.2,,,
1975-03-19,12.17,,1.55,7.6,,,
1975-03-20,17.55,,2.18,7.1,,,
1975-03-21,0,,2.62,5.2,,,
1975-03-22,0,,3.27,6.1,,,
1975-03-23,1.63,,2.75,5.6,,,
1975-03-24,0.31,,3.36,3.3,,,
1975-03-25,0,,2.7,1.5,,,
1975-03-26,0,,2.89,3.4,,,
1975-03-27,0,,3.16,6.3,,,
1975-03-28,0,,3.67,7,,,
1975-03-29,6.17,,2.66,7.3,,,
1975-03-30,0,,3.67,9.2,,,
1975-03-31,0,,3,6,,,
1975-04-01,2.6,,1.72,4.6,,,
1975-04-02,0,,2.1,4.8,,,
1975-04-03,0,,3.89,7.3,,,
1975-04-04,0,,3.9,9.3,,,
1975-04-05,13.8,,2.03,10.3,,,
1975-04-06,4.05,,4.49,12.1,,,
1975-04-07,1.06,,3.68,11.6,,,
1975-04-08,10.64,,4.05,12,,,
1975-04-09,0,,4.64,10.9,,,
1975-04-10,0,,2.56,12.5,,,
1975-04-11,0,,3.09,9.9,,,
1975-04-12,0,,3.23,11.3,,,
1975-04-13,0,,3.83,14.1,,,
1975-04-14,0,,4.18,14.1,,,
1975-04-15,0,,3.6,12.4,,,
1975-04-16,0,,2.03,12.3,,,
1975-04-17,0,,2.59,14.1,,,
1975-04-18,0,,3.48,11.4,,,
1975-04-19,0,,3.05,10.6,,,
1975-04-20,3.85,,1.7,10.7,,,
1975-04-21,20.53,,2.39,11.6,,,
1975-04-22,0,,3.52,10.9,,,
1975-04-23,0.17,,2.99,11,,,
1975-04-24,0,,3.6,11.8,,,
1975-04-25,0,,4.36,13.9,,,
1975-04-26,41.14,,1.8,12.5,,,
1975-04-27,0.2,,2.39,15.1,,,
1975-04-28,12.27,,2.02,15,,,
1975-04-29,0.34,,2.98,17.2,,,
1975-04-30,0,,3.9,15,,,
1975-05-01,0,,3.22,15.7,,,
1975-05-02,20.52,,2.22,11.1,,,
1975-05-03,11.21,,1.88,13.5,,,
1975-05-04,3.1,,2.26,13.7,,,
1975-05-05,0.71,,4.34,12.8,,,
1975-05-06,0,,3.33,12.3,,,
1975-05-07,0,,5.45,14.9,,,
1975-05-08,4.98,,2.45,14.4,,,
1975-05-09,9.56,,2.34,16,,,
1975-05-10,0,,3.44,15.5,,,
1975-05-11,0,,3.46,14.7,,,
1975-05-12,0,,4.35,13.6,,,
1975-05-13,28.23,,2.43,15.3,,,
1975-05-14,0,,4.47,16.6,,,
1975-05-15,0,,4.26,16,,,
1975-05-16,0.18,,4.31,16.9,,,
1975-05-17,0,,3.46,16.1,,,
1975-05-18,4.56,,2.03,14.2,,,
1975-05-19,5.37,,3.5,15.3,,,
1975-05-20,0,,4.03,14.4,,,
1975-05-21,0.98,,3.61,14.8,,,
1975-05-22,0,,5.64,18.3,,,
1975-05-23,0,,5.88,19.7,,,
1975-05-24,0,,5.46,19.5,,,
1975-05-25,0.05,,5.11,17.6,,,
1975-05-26,0.74,,4.17,17.4,,,
1975-05-27,1.76,,4.35,16.6,,,
1975-05-28,0,,3.87,18.3,,,
1975-05-29,0,,5.44,19.6,,,
1975-05-30,6.84,,5.13,19.5,,,
1975-05-31,2.96,,3.38,16.1,,,
1975-06-01,0,,4.62,16.4,,,
1975-06-02,0.03,,2.87,18.1,,,
1975-06-03,0,,3.83,19.9,,,
1975-06-04,12.97,,2.53,18.4,,,
1975-06-05,6.05,,3.06,18.7,,,
1975-06-06,0,,2.31,18.4,,,
1975-06-07,2.81,,4.48,19.3,,,
1975-06-08,15.06,,4.63,19.7,,,
1975-06-09,10.09,,4.04,18.9,,,
1975-06-10,0.15,,3.59,18.2,,,
1975-06-11,0,,3.86,18.2,,,
1975-06-12,0.17,,3.75,19.1,,,
1975-06-13,0.21,,4,19.6,,,
1975-06-14,0.12,,4.68,20.8,,,
1975-06-15,0.03,,3.59,21.5,,,
1975-06-16,0,,4.26,21.8,,,
1975-06-17,14.5,,2.24,19.6,,,
1975-06-18,0,,3.8,21.1,,,
1975-06-19,0,,4.81,23,,,
1975-06-20,0.28,,5.02,23,,,
1975-06-21,0,,2.64,20.4,,,
1975-06-22,0,,4.92,22.2,,,
1975-06-23,0.59,,3.12,21.1,,,
1975-06-24,5.86,,2.56,20,,,
1975-06-25,13.01,,2.66,21,,,
1975-06-26,17.15,,2.68,20.6,,,
1975-06-27,0.88,,4.49,21.5,,,
1975-06-28,3.2,,4.07,22.8,,,
1975-06-29,12.19,,3.35,22.5,,,
1975-06-30,0,,4.52,22.3,,,
1975-07-01,0.19,,4.68,21.1,,,
1975-07-02,0,,2.95,20.6,,,
1975-07-03,0,,2.74,22.5,,,
1975-07-04,0,,4.35,23.8,,,
1975-07-05,3.85,,2.67,23.3,,,
1975-07-06,99.53,,2.35,21.2,,,
1975-07-07,12.74,,3.22,21.1,,,
1975-07-08,0,,4.68,21.4,,,
1975-07-09,0,,4.11,23.5,,,
1975-07-10,17.31,,3.33,23.9,,,
1975-07-11,17.8,,2.72,23.2,,,
1975-07-12,7.82,,2.67,22.5,,,
1975-07-13,0,,3.8,24.1,,,
1975-07-14,0,,3.49,25.2,,,
1975-07-15,0,,6.84,27.9,,,
1975-07-16,20.84,,3.37,23.9,,,
1975-07-17,0,,6.34,26.9,,,
1975-07-18,0,,4.95,26.4,,,
1975-07-19,0,,3.03,27,,,
1975-07-20,0,,6.25,28.2,,,
1975-07-21,0,,5.69,27.6,,,
1975-07-22,1.8,,5.37,27.9,,,
1975-07-23,0,,6.89,28.4,,,
1975-07-24,25.27,,5.88,27.4,,,
